atributos,id,longitud,latitud,banosDesde,banosHasta,cantidadImagenes,comuna,dormitorioDesde,dormitorioHasta,esFavorito,esNuevo,esUltimaVenta,esUsado,fechaPublicacion,idTipoMoneda,idTipoOperacion,idTipoOperacionFamilia,idTipoOperacionPredominante,idTipoPropiedadFamilia,imagen,ordenProyecto,precioDesde,precioHasta,precioAlternativoDesde,precioAlternativoHasta,rutaLogo,superficieConstruidaDesde,superficieConstruidaHasta,superficieTerrazaDesde,superficieTerrazaHasta,superficieTerrenoDesde,superficieTerrenoHasta,superficieUtilDesde,superficieUtilHasta,tiene360,tieneMultimedia,rolVerificado,propietarios,titulo,urlFicha,idTipoPlan,mostrarLogo,mostrarCPP,region,start,resultados
"[41, 99, 102, 107, 109, 112]",1664784,-70.45513583,-33.34623125,1,1,7,Lo Barnechea,1,1,False,False,0,True,2021-02-02,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210202/1664784/s_wm_2021020216223787010.jpg,78,300000.0,300000.0,0.0,0.0,,30.0,30.0,0.0,0.0,200.0,200.0,0.0,0.0,False,False,False,0,"Camino Huallalolén 20390 11 - A, Lo Barnechea",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/lo-barnechea/camino-huallalolen-20390-11-a-lo-barnechea/1664784,0,1,0,metropolitana,30,9
"[8, 15, 24, 41, 97, 99, 101, 102, 103, 106, 107, 109, 111, 112]",888297,-70.7091374,-33.5916541,1,1,5,San Bernardo,1,1,False,False,0,True,2020-12-17,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20171024/888297/s_wm_2017102445353622771.jpg,79,290000.0,290000.0,0.0,0.0,,37.0,37.0,0.0,0.0,37.0,37.0,0.0,0.0,False,False,False,0,"América 449, Depto. 817, San Bernardo",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/san-bernardo/america-449-depto-817-san-bernardo/888297,0,1,0,metropolitana,30,9
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,40,11
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,metropolitana,40,11
"[107, 109]",1699311,-70.5912966,-33.6293391,0,0,29,Puente Alto,0,0,False,False,0,True,2021-03-22,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210322/1699311/s_wm_130ac23e-8ae9-43cf-9aeb-12e0fdf9fb7a_20210322_164205.jpeg,66,3890.0,3890.0,0.0,0.0,22351/,47.0,47.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,True,0,vendo casa con negocio funcionando,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/puente-alto/vendo-casa-con-negocio-funcionando/1699311,4,1,0,metropolitana,40,11
[],1711448,-70.5590264,-33.5974666,1,1,41,Puente Alto,3,3,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711448/e81f8902-14b8-4534-8a3d-c93af4eb5658_20210408_103612.jpeg,67,380000.0,380000.0,0.0,0.0,,46.0,46.0,0.0,0.0,62.0,62.0,0.0,0.0,False,False,False,0,Vendo casa en Puente alto,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/puente-alto/vendo-casa-en-puente-alto/1711448,4,1,0,metropolitana,40,11
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,metropolitana,40,11
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,metropolitana,40,11
"[5, 11, 13, 17, 20, 23, 41, 42, 46, 50, 52, 56, 97, 99, 101, 102, 103, 107, 109, 112]",1667532,-70.55123874,-33.39844383,1,1,5,Las Condes,1,1,False,False,0,True,2021-02-06,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210206/1667532/s_wm_2021020651257278382.jpeg,78,400000.0,400000.0,0.0,0.0,,46.0,46.0,0.0,0.0,350.0,350.0,0.0,0.0,False,False,True,0,"Casa compartida totalmente independiente Bocaccio  39, Las Condes",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/las-condes/casa-compartida-totalmente-independiente-bocaccio-39-las-condes/1667532,0,1,0,metropolitana,40,11
"[41, 99, 102, 107, 109]",1678917,-70.60944311,-33.42091493,1,1,9,Providencia,1,1,False,False,0,True,2021-02-24,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210224/1678917/s_wm_2021022431464813866.jpg,78,390000.0,390000.0,0.0,0.0,,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,False,False,False,0,Amplio depto 1D+1B a pasos de Metro Los Leones,https://www.toctoc.com/propiedades/arriendoparticularsr/casa/providencia/amplio-depto-1d-1b-a-pasos-de-metro-los-leones/1678917,0,1,0,metropolitana,40,11
"[23, 41, 97, 99, 102, 107, 109, 112]",1673735,-70.6420313,-33.38780887,1,1,3,Recoleta,3,3,False,False,0,True,2021-02-16,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210216/1673735/s_wm_2021021626516434636.jpg,78,180000.0,180000.0,0.0,0.0,,47.0,47.0,0.0,0.0,160.0,160.0,0.0,0.0,False,False,True,0,"RECOLETA 4071, Recoleta",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/recoleta/recoleta-4071-recoleta/1673735,0,1,0,metropolitana,40,11
"[41, 99, 102, 107, 109, 112]",1683173,-70.76793782,-33.55967892,1,1,3,Maipú,2,2,False,False,0,True,2021-03-02,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210302/1683173/s_wm_2021030259304961815.jpg,79,500000.0,500000.0,0.0,0.0,,48.0,48.0,0.0,0.0,300.0,300.0,0.0,0.0,False,False,False,0,"MICHIMALONGO 2426, Maipú",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/maipu/michimalongo-2426-maipu/1683173,0,1,0,metropolitana,40,11
"[41, 99, 102, 107, 109]",1708246,-70.6280587,-33.4625002,1,1,4,Santiago,1,1,False,False,0,True,2021-04-02,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210402/1708246/s_wm_2021040210592407591.jpeg,79,310000.0,310000.0,0.0,0.0,,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0.0,False,False,False,0,"Vicuña Makenna 1473, Santiago",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/santiago/vicuna-makenna-1473-santiago/1708246,0,1,0,metropolitana,40,11
"[109, 110]",1442101,-70.6093,-33.4314,2,2,2,Providencia,2,2,False,False,0,True,2020-03-12,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200312/1442101/s_wm_viv_57908-201057908-2055374_1.jpg,62,870000.0,870000.0,0.0,0.0,1311/2018100850324227788.jpg,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,False,False,True,0,METRO LOS LEONES,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/metro-los-leones/1442101,5,1,1,metropolitana,50,14
"[109, 110]",1698829,-70.6071,-33.5257,1,1,14,La Florida,2,2,False,False,0,True,2021-03-21,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210321/1698829/s_wm_vupr_propiedades_a0i4p00000wm6hvaat.jpg,62,350000.0,350000.0,0.0,0.0,1736/2016032157438919071.jpg,0.0,0.0,0.0,0.0,120.0,120.0,50.0,50.0,False,False,True,0,Fresia / Vicuña Mackenna,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/fresia-vicuna-mackenna/1698829,5,1,1,metropolitana,50,14
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,50,14
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,metropolitana,50,14
"[109, 110]",1703351,-70.7962,-33.5026,2,2,35,Maipú,2,2,False,False,0,True,2021-04-07,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210326/1703351/s_wm_grupopremium_26901-201026901-2022593_1.jpg,64,380000.0,380000.0,0.0,0.0,9779/2017052651052244405.jpg,0.0,0.0,0.0,0.0,90.0,90.0,50.0,50.0,False,False,False,0,Caleta Tortel con Asunción,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/maipu/caleta-tortel-con-asuncion/1703351,5,1,1,metropolitana,50,14
"[107, 108, 109]",1688083,-70.679425,-33.3067435,1,1,11,Colina,3,3,False,False,0,True,2021-03-08,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210308/1688083/s_wm_14016722-9e1e-463d-9399-0dd6204769c8_20210308_165738.jpeg,64,550000.0,550000.0,0.0,0.0,21385/0819202021142521385.jpeg,50.0,50.0,1.0,1.0,50.0,50.0,0.0,0.0,False,False,False,0,Casa en Chicureo,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/colina/casa-en-chicureo/1688083,5,1,1,metropolitana,50,14
"[107, 109]",1688082,-70.785896,-33.5583729,2,2,15,Maipú,7,7,False,False,0,True,2021-03-08,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210308/1688082/s_wm_37da21e3-5790-41b9-9581-cf947e4fa052_20210308_165544.jpg,66,140000000.0,140000000.0,0.0,0.0,22588/0312202118103622588.png,56.0,56.0,0.0,0.0,168.0,168.0,0.0,0.0,False,False,True,0,"CASA EN VENTA / CUIDAD SATÉLITE, MAIPÚ",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/maipu/casa-en-venta-cuidad-satelite-maipu/1688082,4,1,0,metropolitana,50,14
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,metropolitana,50,14
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,metropolitana,50,14
"[107, 108, 109]",1707084,-70.669236,-33.5806798,1,1,8,El Bosque,3,3,False,False,0,True,2021-04-01,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210401/1707084/s_wm_9a61295a-a732-461e-8322-062420ec1a64_20210401_091058.jpeg,69,214000.0,214000.0,0.0,0.0,22608/0308202116094922608.png,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,"El Bosque, Casa, Vecinal Sur",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/el-bosque/el-bosque-casa-vecinal-sur/1707084,4,1,0,metropolitana,50,14
"[13, 41, 97, 99, 101, 102, 103, 107, 109, 112]",1698812,-70.76603152,-33.73901589,1,1,22,Buin,3,3,False,False,0,True,2021-03-21,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210321/1698812/s_wm_2021032131577445910.jpg,77,450000.0,450000.0,0.0,0.0,,56.0,56.0,0.0,0.0,160.0,160.0,0.0,0.0,False,False,False,0,"Valle Tranquilo, Buin",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/buin/valle-tranquilo-buin/1698812,0,1,0,metropolitana,50,14
"[23, 41, 97, 99, 102, 107, 109, 112]",1334074,-70.27909,-33.7664,1,1,9,San José de Maipo,2,2,False,False,0,True,2020-09-23,1,14,5,14,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20191010/1334074/s_wm_2019101010340556607.jpg,78,50000.0,50000.0,0.0,0.0,,55.0,55.0,0.0,0.0,900.0,900.0,0.0,0.0,False,False,True,0,"LOS DURAZNOS 37100, San José de Maipo",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/san-jose-de-maipo/los-duraznos-37100-san-jose-de-maipo/1334074,0,1,0,metropolitana,50,14
"[11, 13, 41, 53, 97, 99, 101, 102, 103, 107, 109, 112]",1692518,-70.55582596,-33.4154058,1,1,8,Las Condes,2,2,False,False,0,True,2021-03-13,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210313/1692518/s_wm_2021031355178254891.jpg,78,600000.0,600000.0,0.0,0.0,,52.0,52.0,0.0,0.0,70.0,70.0,0.0,0.0,False,False,True,0,"Casa Cuarto Centenario 794 DP 1, Las Condes",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/las-condes/casa-cuarto-centenario-794-dp-1-las-condes/1692518,0,1,0,metropolitana,50,14
"[41, 99, 102, 107, 109, 112]",1708189,-70.6510835,-33.4744585,1,1,3,Santiago,2,2,False,False,0,True,2021-04-02,2,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210402/1708189/s_wm_2021040232241054440.jpg,79,390000.0,390000.0,0.0,0.0,,50.0,50.0,0.0,0.0,50.0,50.0,0.0,0.0,False,False,False,0,Casa pequeña Stgo. Centro Sur,https://www.toctoc.com/propiedades/arriendoparticularsr/casa/santiago/casa-pequena-stgo-centro-sur/1708189,0,1,0,metropolitana,50,14
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,60,13
"[109, 110]",1595909,-70.7317,-33.7258,2,2,14,Buin,3,3,False,False,0,True,2021-03-10,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20201025/1595909/s_wm_century21lert_5f943e07292a4.jpg,63,450000.0,450000.0,0.0,0.0,20951/0714202001322820951.png,0.0,0.0,0.0,0.0,133.0,133.0,65.0,65.0,False,False,True,0,"Pje. Zoila Mira Molina, villa el madrigal",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/buin/pje-zoila-mira-molina-villa-el-madrigal/1595909,5,1,1,metropolitana,60,13
[109],1559274,-70.5196,-33.4013,0,0,4,Las Condes,0,0,False,False,0,True,2020-09-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20200913/1559274/s_wm_berrioszegers_propiedades_11321-201011321-901994_1.jpg,64,5000000.0,5000000.0,0.0,0.0,1599/2015110457515329922.jpg,0.0,0.0,0.0,0.0,3083.0,3083.0,0.0,0.0,False,False,True,0,DOMINICOS ANTIGUO,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/las-condes/dominicos-antiguo/1559274,5,1,1,metropolitana,60,13
[],1711634,-70.9012,-33.5824,1,1,8,Padre Hurtado,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711634/grupopremium_26958-201026958-2023719_1.jpg,64,370000.0,370000.0,0.0,0.0,,0.0,0.0,0.0,0.0,170.0,170.0,60.0,60.0,False,False,False,0,"Sector Camino Valparaiso, Los Aromos",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/padre-hurtado/sector-camino-valparaiso-los-aromos/1711634,5,1,1,metropolitana,60,13
"[109, 110]",1710559,-70.5628,-33.4719,0,0,8,Peñalolén,1,1,False,False,0,True,2021-04-07,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210407/1710559/s_wm_century21wellhouse_606c7e8ce6509.jpg,65,570000.0,570000.0,0.0,0.0,22050/1105202015022622050.png,0.0,0.0,0.0,0.0,310.0,310.0,60.0,60.0,False,False,False,0,Camino las Estrellas sur,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/penalolen/camino-las-estrellas-sur/1710559,5,1,1,metropolitana,60,13
"[107, 109]",1708927,-70.5748949,-33.4576023,2,2,36,Ñuñoa,3,3,False,False,0,True,2021-04-05,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210405/1708927/s_wm_4a2e97ed-4b59-4e8a-a4e9-9589366044c5_20210405_123530.jpg,67,870000.0,870000.0,0.0,0.0,16791/2019012339198881672.jpg,69.0,69.0,0.0,0.0,102.0,102.0,0.0,0.0,False,False,True,0,Los Aliagas/ Metro Villa Frei- 3D 2B,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/nunoa/los-aliagas-metro-villa-frei-3d-2b/1708927,4,1,0,metropolitana,60,13
[109],1674430,-70.5807656,-33.5389693,3,3,13,La Florida,3,3,False,False,0,True,2021-02-17,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210217/1674430/s_wm_834afe1b-7e32-47b7-88d7-59f0e8d246c8_20210217_232456.jpeg,67,800000.0,800000.0,0.0,0.0,22394/0216202119530522394.jpeg,0.0,0.0,0.0,0.0,120.0,120.0,0.0,0.0,False,False,False,0,"Arriendo Casa con local comercial, La Florida",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/arriendo-casa-con-local-comercial-la-florida/1674430,4,1,0,metropolitana,60,13
"[109, 110]",1690921,-70.9006,-33.6134,1,1,17,Peñaflor,3,3,False,False,0,True,2021-03-12,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210312/1690921/s_wm_nexxos_45089-201045089-2151881_1.jpg,67,330000.0,330000.0,0.0,0.0,15327/2018073102079924760.jpg,0.0,0.0,0.0,0.0,69.0,69.0,69.0,69.0,False,False,True,0,"Diego de Almagro 3679, peñaflor",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/penaflor/diego-de-almagro-3679-penaflor/1690921,4,1,0,metropolitana,60,13
"[107, 109]",1649487,-70.7146165,-33.3592489,2,2,25,Quilicura,3,3,False,False,0,True,2021-01-11,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210111/1649487/s_wm_2c9a7053-9743-44f9-88de-35d6f5a730e6_20210111_232042.jpeg,67,550000.0,550000.0,0.0,0.0,19519/0326202120172319519.png,66.0,66.0,0.0,0.0,94.0,94.0,0.0,0.0,False,False,True,0,Arriendo Casa Dos Pisos  Quilicura,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/quilicura/arriendo-casa-dos-pisos-quilicura/1649487,4,1,0,metropolitana,60,13
[110],1692235,-70.6384,-33.449,2,2,18,Santiago,2,2,False,False,0,True,2021-03-13,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210313/1692235/s_wm_kiteprop-1060_43683-4d268da4ef565fc0beaab89d64cc8200.jpg,68,370000.0,370000.0,0.0,0.0,21134/0728202018185421134.png,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,False,False,False,0,Departamento en arriendo Santa Isabel,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/departamento-en-arriendo-santa-isabel/1692235,4,1,0,metropolitana,60,13
"[107, 108, 109]",1709833,-70.8871483,-33.6132738,2,2,16,Peñaflor,3,3,False,False,0,True,2021-04-06,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210406/1709833/s_wm_1d161d60-f6f6-4815-85da-f999e3be430c_20210406_142059.jpg,68,415000.0,415000.0,0.0,0.0,19115/1107201912152219115.jpeg,65.0,65.0,1.0,1.0,110.0,110.0,0.0,0.0,False,False,False,0,"Arriendo Excelente Casa 3D 2B, en Condominio, Peñaflor",https://www.toctoc.com/propiedades/arriendocorredorasr/casa/penaflor/arriendo-excelente-casa-3d-2b-en-condominio-penaflor/1709833,4,1,0,metropolitana,60,13
[],1711630,-70.653,-33.4591,1,1,13,Santiago,2,2,False,False,0,True,2021-04-08,1,11,3,0,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210408/1711630/easyprop_9706-201009706-1852103_1.jpg,68,350000.0,350000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,0,Roberto Espínoza con Avenida Matta,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/santiago/roberto-espinoza-con-avenida-matta/1711630,4,1,0,metropolitana,60,13
"[41, 99, 102, 107, 109, 112]",1709380,-70.6528391,-33.4655288,1,1,5,Santiago,2,2,False,False,0,True,2021-04-06,1,10,3,10,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210406/1709380/s_wm_2021040618052572228.jpg,79,400000.0,400000.0,0.0,0.0,,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0.0,False,False,False,0,"lord cochrane 1455, Santiago",https://www.toctoc.com/propiedades/arriendoparticularsr/casa/santiago/lord-cochrane-1455-santiago/1709380,0,1,0,metropolitana,60,13
"[109, 110]",1685264,-70.6665,-33.5515,1,1,16,El Bosque,3,3,False,False,0,True,2021-03-04,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210304/1685264/s_wm_hoummanagement_dfb335c0-9191-443d-97a9-d987b0cfe58c_dsc6881.jpg,60,600000.0,600000.0,0.0,0.0,17366/0316202118003817366.png,0.0,0.0,0.0,0.0,380.0,380.0,76.0,76.0,False,False,False,0,Capitán Avalos,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/el-bosque/capitan-avalos/1685264,4,1,0,metropolitana,70,17
[109],1674498,-70.6788,-33.3514,2,2,20,Huechuraba,0,0,False,False,0,True,2021-02-18,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210218/1674498/s_wm_remax1028018_l_65f23356-443a-4aa6-a064-1fb7b0e03db5_ilist.jpg,63,72.0,72.0,0.0,0.0,6237/2016033014100302871.jpg,0.0,0.0,0.0,0.0,480.0,480.0,0.0,0.0,False,False,False,0,Guanaco Norte,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/huechuraba/guanaco-norte/1674498,5,1,1,metropolitana,70,17
"[109, 110]",1701911,-70.5918,-33.4276,2,2,20,Providencia,3,3,False,False,0,True,2021-03-25,2,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210325/1701911/s_wm_remax1028026_l_f37b9b14-ed34-49e2-9e0e-faea060c5479_ilist.jpg,63,34.0,34.0,0.0,0.0,,0.0,0.0,0.0,0.0,80.0,80.0,70.0,70.0,False,False,True,0,AMAPOLAS,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/providencia/amapolas/1701911,5,1,1,metropolitana,70,17
"[109, 110]",1276401,-70.7359,-33.7226,2,2,8,Buin,3,3,False,False,0,True,2021-04-02,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20190724/1276401/s_wm_procasa_propiedades_9964924_1.jpg,63,460000.0,460000.0,0.0,0.0,1678/procasa.jpg,0.0,0.0,0.0,0.0,134.0,134.0,73.0,73.0,False,False,True,0,Conjunto El Madrigal/Raquel Sepulveda Osorio,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/buin/conjunto-el-madrigal-raquel-sepulveda-osorio/1276401,5,1,1,metropolitana,70,17
"[109, 110]",1704837,-70.6071,-33.5514,1,1,10,La Florida,2,2,False,False,0,True,2021-03-29,1,11,3,11,1,https://d1cfu8v5n1wsm.cloudfront.net/toctoc/fotos/20210329/1704837/s_wm_fvm_375232-201375232-844114_1.jpg,63,360000.0,360000.0,0.0,0.0,1379/2016050425360979447.jpg,0.0,0.0,0.0,0.0,161.0,161.0,77.91,77.91,False,False,True,0,Villa Santa Maria de la Estrella,https://www.toctoc.com/propiedades/arriendocorredorasr/casa/la-florida/villa-santa-maria-de-la-estrella/1704837,5,1,1,metropolitana,70,17
